0	1
2011-06-07 06:30:57.441999	2.456800029904116e-05
2011-06-07 06:32:52.128999	2.4483999368385412e-05
2011-06-07 06:33:51.518999	2.450499960104935e-05
2011-06-07 06:39:11.001999	2.5459999960730784e-05
2011-06-07 06:41:24.118999	2.5553999876137823e-05
